match_id,season_id,matchday,date,time,home_team,away_team,home_score,away_score,result,goal_diff
2018_30_FEHERVAR_PUSKAS,2018,30,2019-04-27,11:00,Fehérvár FC,Puskás Akadémia FC,1,1,D,0
2018_30_MEZOKOVESD_DVTK,2018,30,2019-04-27,11:00,Mezőkövesd Zsóry FC,Diósgyőri VTK,3,0,H,3
2018_30_PAKS_MTK,2018,30,2019-04-27,11:00,Paksi FC,MTK Budapest,1,0,H,1
2018_30_KISVARDA_HALADAS,2018,30,2019-04-27,11:00,Kisvárda FC,Szombathelyi Haladás,1,2,A,-1
2018_30_HONVED_FTC,2018,30,2019-04-27,13:30,Kispest–Honvéd FC,Ferencvárosi TC,3,2,H,1
2018_31_PUSKAS_HONVED,2018,31,2019-05-04,11:00,Puskás Akadémia FC,Kispest–Honvéd FC,2,2,D,0
2018_31_HALADAS_PAKS,2018,31,2019-05-04,11:00,Szombathelyi Haladás,Paksi FC,1,1,D,0
2018_31_MTK_MEZOKOVESD,2018,31,2019-05-04,11:00,MTK Budapest,Mezőkövesd Zsóry FC,0,1,A,-1
2018_31_DVTK_FEHERVAR,2018,31,2019-05-04,11:00,Diósgyőri VTK,Fehérvár FC,2,1,H,1
2018_31_DVSC_KISVARDA,2018,31,2019-05-04,11:00,Debreceni VSC,Kisvárda FC,1,3,A,-2
2018_31_FTC_UJPEST,2018,31,2019-05-04,13:30,Ferencvárosi TC,Újpest FC,2,1,H,1
2018_32_UJPEST_PUSKAS,2018,32,2019-05-11,11:00,Újpest FC,Puskás Akadémia FC,0,1,A,-1
2018_32_HONVED_DVTK,2018,32,2019-05-11,11:00,Kispest–Honvéd FC,Diósgyőri VTK,4,4,D,0
2018_32_FEHERVAR_MTK,2018,32,2019-05-11,11:00,Fehérvár FC,MTK Budapest,4,2,H,2
2018_32_MEZOKOVESD_HALADAS,2018,32,2019-05-11,11:00,Mezőkövesd Zsóry FC,Szombathelyi Haladás,1,0,H,1
2018_32_PAKS_KISVARDA,2018,32,2019-05-11,11:00,Paksi FC,Kisvárda FC,1,0,H,1
2018_32_FTC_DVSC,2018,32,2019-05-11,13:30,Ferencvárosi TC,Debreceni VSC,2,1,H,1
2018_33_PUSKAS_FTC,2018,33,2019-05-19,11:00,Puskás Akadémia FC,Ferencvárosi TC,1,1,D,0
2018_33_KISVARDA_MEZOKOVESD,2018,33,2019-05-19,11:00,Kisvárda FC,Mezőkövesd Zsóry FC,2,1,H,1
2018_33_HALADAS_FEHERVAR,2018,33,2019-05-19,11:00,Szombathelyi Haladás,Fehérvár FC,1,1,D,0
2018_33_MTK_HONVED,2018,33,2019-05-19,11:00,MTK Budapest,Kispest–Honvéd FC,1,4,A,-3
2018_33_DVTK_UJPEST,2018,33,2019-05-19,11:00,Diósgyőri VTK,Újpest FC,3,0,H,3
2018_33_DVSC_PAKS,2018,33,2019-05-19,11:00,Debreceni VSC,Paksi FC,4,1,H,3
2019_1_MEZOKOVESD_ZTE,2019,1,2019-08-03,13:30,Mezőkövesd Zsóry FC,Zalaegerszegi TE FC,1,0,H,1
2019_1_UJPEST_PUSKAS,2019,1,2019-08-03,13:30,Újpest FC,Puskás Akadémia FC,1,3,A,-2
2019_1_KISVARDA_PAKS,2019,1,2019-08-03,13:30,Kisvárda FC,Paksi FC,1,0,H,1
2019_1_FEHERVAR_KAPOSVAR,2019,1,2019-08-04,12:00,Fehérvár FC,Kaposvári Rákóczi FC,4,2,H,2
2019_1_DVTK_HONVED,2019,1,2019-08-04,12:00,Diósgyőri VTK,Kispest–Honvéd FC,2,1,H,1
2019_1_FTC_DVSC,2019,1,2020-05-23,09:55,Ferencvárosi TC,Debreceni VSC,2,1,H,1
2019_2_KAPOSVAR_MEZOKOVESD,2019,2,2019-08-10,11:00,Kaposvári Rákóczi FC,Mezőkövesd Zsóry FC,1,2,A,-1
2019_2_DVTK_UJPEST,2019,2,2019-08-10,13:30,Diósgyőri VTK,Újpest FC,1,2,A,-1
2019_2_PAKS_HONVED,2019,2,2019-08-11,12:00,Paksi FC,Kispest–Honvéd FC,3,1,H,2
2019_2_PUSKAS_FEHERVAR,2019,2,2019-08-11,12:00,Puskás Akadémia FC,Fehérvár FC,0,2,A,-2
2019_2_DVSC_KISVARDA,2019,2,2019-08-11,12:00,Debreceni VSC,Kisvárda FC,4,1,H,3
2019_2_ZTE_FTC,2019,2,2019-09-22,11:00,Zalaegerszegi TE FC,Ferencvárosi TC,1,2,A,-1
2019_3_DVSC_ZTE,2019,3,2019-08-17,11:00,Debreceni VSC,Zalaegerszegi TE FC,3,2,H,1
2019_3_FTC_KAPOSVAR,2019,3,2019-08-17,13:30,Ferencvárosi TC,Kaposvári Rákóczi FC,1,0,H,1
2019_3_MEZOKOVESD_PUSKAS,2019,3,2019-08-17,13:30,Mezőkövesd Zsóry FC,Puskás Akadémia FC,1,0,H,1
2019_3_FEHERVAR_DVTK,2019,3,2019-08-17,13:30,Fehérvár FC,Diósgyőri VTK,5,1,H,4
2019_3_UJPEST_PAKS,2019,3,2019-08-17,13:30,Újpest FC,Paksi FC,1,1,D,0
2019_3_HONVED_KISVARDA,2019,3,2019-08-17,13:30,Kispest–Honvéd FC,Kisvárda FC,1,3,A,-2
2019_4_HONVED_DVSC,2019,4,2019-08-24,12:00,Kispest–Honvéd FC,Debreceni VSC,2,3,A,-1
2019_4_KISVARDA_UJPEST,2019,4,2019-08-24,12:00,Kisvárda FC,Újpest FC,2,0,H,2
2019_4_PAKS_FEHERVAR,2019,4,2019-08-24,12:00,Paksi FC,Fehérvár FC,0,2,A,-2
2019_4_DVTK_MEZOKOVESD,2019,4,2019-08-24,12:00,Diósgyőri VTK,Mezőkövesd Zsóry FC,0,3,A,-3
2019_4_KAPOSVAR_ZTE,2019,4,2019-08-24,12:00,Kaposvári Rákóczi FC,Zalaegerszegi TE FC,0,4,A,-4
2019_4_PUSKAS_FTC,2019,4,2019-08-25,12:00,Puskás Akadémia FC,Ferencvárosi TC,4,1,H,3
2019_5_MEZOKOVESD_PAKS,2019,5,2019-08-31,13:30,Mezőkövesd Zsóry FC,Paksi FC,0,2,A,-2
2019_5_FEHERVAR_KISVARDA,2019,5,2019-08-31,13:30,Fehérvár FC,Kisvárda FC,3,0,H,3
2019_5_UJPEST_HONVED,2019,5,2019-08-31,13:30,Újpest FC,Kispest–Honvéd FC,2,3,A,-1
2019_5_ZTE_PUSKAS,2019,5,2019-08-31,13:30,Zalaegerszegi TE FC,Puskás Akadémia FC,1,1,D,0
2019_5_DVSC_KAPOSVAR,2019,5,2019-08-31,13:30,Debreceni VSC,Kaposvári Rákóczi FC,0,1,A,-1
2019_5_FTC_DVTK,2019,5,2019-09-01,12:00,Ferencvárosi TC,Diósgyőri VTK,1,0,H,1
2019_6_UJPEST_DVSC,2019,6,2019-09-14,11:00,Újpest FC,Debreceni VSC,3,2,H,1
2019_6_HONVED_FEHERVAR,2019,6,2019-09-14,11:00,Kispest–Honvéd FC,Fehérvár FC,0,1,A,-1
2019_6_KISVARDA_MEZOKOVESD,2019,6,2019-09-14,11:00,Kisvárda FC,Mezőkövesd Zsóry FC,1,2,A,-1
2019_6_DVTK_ZTE,2019,6,2019-09-14,11:00,Diósgyőri VTK,Zalaegerszegi TE FC,1,0,H,1
2019_6_PUSKAS_KAPOSVAR,2019,6,2019-09-14,11:00,Puskás Akadémia FC,Kaposvári Rákóczi FC,2,0,H,2
2019_6_PAKS_FTC,2019,6,2019-09-14,13:30,Paksi FC,Ferencvárosi TC,0,4,A,-4
2019_7_MEZOKOVESD_HONVED,2019,7,2019-09-28,11:00,Mezőkövesd Zsóry FC,Kispest–Honvéd FC,1,2,A,-1
2019_7_KAPOSVAR_DVTK,2019,7,2019-09-28,11:00,Kaposvári Rákóczi FC,Diósgyőri VTK,2,0,H,2
2019_7_ZTE_PAKS,2019,7,2019-09-28,11:00,Zalaegerszegi TE FC,Paksi FC,3,1,H,2
2019_7_DVSC_PUSKAS,2019,7,2019-09-28,11:00,Debreceni VSC,Puskás Akadémia FC,1,2,A,-1
2019_7_FEHERVAR_UJPEST,2019,7,2019-09-28,13:30,Fehérvár FC,Újpest FC,0,2,A,-2
2019_7_FTC_KISVARDA,2019,7,2019-09-29,10:00,Ferencvárosi TC,Kisvárda FC,1,0,H,1
2019_8_UJPEST_MEZOKOVESD,2019,8,2019-10-05,08:30,Újpest FC,Mezőkövesd Zsóry FC,1,2,A,-1
2019_8_KISVARDA_ZTE,2019,8,2019-10-05,11:00,Kisvárda FC,Zalaegerszegi TE FC,3,3,D,0
2019_8_PAKS_KAPOSVAR,2019,8,2019-10-05,11:00,Paksi FC,Kaposvári Rákóczi FC,2,1,H,1
2019_8_DVTK_PUSKAS,2019,8,2019-10-05,11:00,Diósgyőri VTK,Puskás Akadémia FC,1,1,D,0
2019_8_FEHERVAR_DVSC,2019,8,2019-10-05,13:30,Fehérvár FC,Debreceni VSC,2,1,H,1
2019_8_HONVED_FTC,2019,8,2019-10-06,10:00,Kispest–Honvéd FC,Ferencvárosi TC,0,0,D,0
2019_9_MEZOKOVESD_FEHERVAR,2019,9,2019-10-19,11:00,Mezőkövesd Zsóry FC,Fehérvár FC,0,0,D,0
2019_9_PUSKAS_PAKS,2019,9,2019-10-19,11:00,Puskás Akadémia FC,Paksi FC,4,2,H,2
2019_9_KAPOSVAR_KISVARDA,2019,9,2019-10-19,11:00,Kaposvári Rákóczi FC,Kisvárda FC,0,2,A,-2
2019_9_ZTE_HONVED,2019,9,2019-10-19,11:00,Zalaegerszegi TE FC,Kispest–Honvéd FC,0,1,A,-1
2019_9_DVSC_DVTK,2019,9,2019-10-19,11:00,Debreceni VSC,Diósgyőri VTK,2,1,H,1
2019_9_FTC_UJPEST,2019,9,2019-10-19,13:30,Ferencvárosi TC,Újpest FC,1,0,H,1
2019_10_MEZOKOVESD_DVSC,2019,10,2019-10-26,08:30,Mezőkövesd Zsóry FC,Debreceni VSC,3,1,H,2
2019_10_UJPEST_ZTE,2019,10,2019-10-26,11:00,Újpest FC,Zalaegerszegi TE FC,0,0,D,0
2019_10_HONVED_KAPOSVAR,2019,10,2019-10-26,11:00,Kispest–Honvéd FC,Kaposvári Rákóczi FC,2,0,H,2
2019_10_KISVARDA_PUSKAS,2019,10,2019-10-26,11:00,Kisvárda FC,Puskás Akadémia FC,0,1,A,-1
2019_10_PAKS_DVTK,2019,10,2019-10-26,11:00,Paksi FC,Diósgyőri VTK,1,2,A,-1
2019_10_FEHERVAR_FTC,2019,10,2019-10-27,12:15,Fehérvár FC,Ferencvárosi TC,1,2,A,-1
2019_11_PUSKAS_HONVED,2019,11,2019-11-02,09:30,Puskás Akadémia FC,Kispest–Honvéd FC,1,2,A,-1
2019_11_FTC_MEZOKOVESD,2019,11,2019-11-02,12:00,Ferencvárosi TC,Mezőkövesd Zsóry FC,1,1,D,0
2019_11_DVTK_KISVARDA,2019,11,2019-11-02,12:00,Diósgyőri VTK,Kisvárda FC,3,1,H,2
2019_11_KAPOSVAR_UJPEST,2019,11,2019-11-02,12:00,Kaposvári Rákóczi FC,Újpest FC,2,3,A,-1
2019_11_ZTE_FEHERVAR,2019,11,2019-11-02,12:00,Zalaegerszegi TE FC,Fehérvár FC,3,3,D,0
2019_11_DVSC_PAKS,2019,11,2019-11-02,12:00,Debreceni VSC,Paksi FC,3,1,H,2
2019_12_ZTE_MEZOKOVESD,2019,12,2019-11-09,11:00,Zalaegerszegi TE FC,Mezőkövesd Zsóry FC,1,1,D,0
2019_12_KAPOSVAR_FEHERVAR,2019,12,2019-11-09,11:00,Kaposvári Rákóczi FC,Fehérvár FC,0,2,A,-2
2019_12_PUSKAS_UJPEST,2019,12,2019-11-09,11:00,Puskás Akadémia FC,Újpest FC,1,3,A,-2
2019_12_PAKS_KISVARDA,2019,12,2019-11-09,11:00,Paksi FC,Kisvárda FC,1,1,D,0
2019_12_HONVED_DVTK,2019,12,2019-11-09,13:30,Kispest–Honvéd FC,Diósgyőri VTK,1,0,H,1
2019_12_DVSC_FTC,2019,12,2019-11-10,11:15,Debreceni VSC,Ferencvárosi TC,1,6,A,-5
2019_13_HONVED_PAKS,2019,13,2019-11-23,11:00,Kispest–Honvéd FC,Paksi FC,2,1,H,1
2019_13_FEHERVAR_PUSKAS,2019,13,2019-11-23,11:00,Fehérvár FC,Puskás Akadémia FC,1,3,A,-2
2019_13_MEZOKOVESD_KAPOSVAR,2019,13,2019-11-23,11:00,Mezőkövesd Zsóry FC,Kaposvári Rákóczi FC,2,0,H,2
2019_13_KISVARDA_DVSC,2019,13,2019-11-23,11:00,Kisvárda FC,Debreceni VSC,1,0,H,1
2019_13_UJPEST_DVTK,2019,13,2019-11-23,13:30,Újpest FC,Diósgyőri VTK,0,2,A,-2
2019_13_FTC_ZTE,2019,13,2019-11-24,12:00,Ferencvárosi TC,Zalaegerszegi TE FC,3,2,H,1
2019_14_PUSKAS_MEZOKOVESD,2019,14,2019-11-30,11:00,Puskás Akadémia FC,Mezőkövesd Zsóry FC,1,1,D,0
2019_14_PAKS_UJPEST,2019,14,2019-11-30,11:00,Paksi FC,Újpest FC,2,4,A,-2
2019_14_KISVARDA_HONVED,2019,14,2019-11-30,11:00,Kisvárda FC,Kispest–Honvéd FC,2,0,H,2
2019_14_ZTE_DVSC,2019,14,2019-11-30,11:00,Zalaegerszegi TE FC,Debreceni VSC,0,2,A,-2
2019_14_DVTK_FEHERVAR,2019,14,2019-11-30,13:30,Diósgyőri VTK,Fehérvár FC,1,3,A,-2
2019_14_KAPOSVAR_FTC,2019,14,2019-12-01,12:00,Kaposvári Rákóczi FC,Ferencvárosi TC,2,3,A,-1
2019_15_MEZOKOVESD_DVTK,2019,15,2019-12-07,08:30,Mezőkövesd Zsóry FC,Diósgyőri VTK,0,1,A,-1
2019_15_DVSC_HONVED,2019,15,2019-12-07,11:00,Debreceni VSC,Kispest–Honvéd FC,1,1,D,0
2019_15_UJPEST_KISVARDA,2019,15,2019-12-07,11:00,Újpest FC,Kisvárda FC,1,0,H,1
2019_15_FEHERVAR_PAKS,2019,15,2019-12-07,11:00,Fehérvár FC,Paksi FC,0,2,A,-2
2019_15_ZTE_KAPOSVAR,2019,15,2019-12-07,11:00,Zalaegerszegi TE FC,Kaposvári Rákóczi FC,2,0,H,2
2019_15_FTC_PUSKAS,2019,15,2019-12-08,09:45,Ferencvárosi TC,Puskás Akadémia FC,2,2,D,0
2019_16_PAKS_MEZOKOVESD,2019,16,2019-12-14,11:00,Paksi FC,Mezőkövesd Zsóry FC,1,0,H,1
2019_16_KISVARDA_FEHERVAR,2019,16,2019-12-14,11:00,Kisvárda FC,Fehérvár FC,0,2,A,-2
2019_16_PUSKAS_ZTE,2019,16,2019-12-14,11:00,Puskás Akadémia FC,Zalaegerszegi TE FC,0,1,A,-1
2019_16_KAPOSVAR_DVSC,2019,16,2019-12-14,11:00,Kaposvári Rákóczi FC,Debreceni VSC,4,1,H,3
2019_16_HONVED_UJPEST,2019,16,2019-12-14,13:30,Kispest–Honvéd FC,Újpest FC,0,0,D,0
2019_16_DVTK_FTC,2019,16,2019-12-15,12:00,Diósgyőri VTK,Ferencvárosi TC,0,1,A,-1
2019_17_FTC_PAKS,2019,17,2020-01-25,08:55,Ferencvárosi TC,Paksi FC,4,0,H,4
2019_17_FEHERVAR_HONVED,2019,17,2020-01-25,11:00,Fehérvár FC,Kispest–Honvéd FC,0,0,D,0
2019_17_MEZOKOVESD_KISVARDA,2019,17,2020-01-25,11:00,Mezőkövesd Zsóry FC,Kisvárda FC,1,0,H,1
2019_17_ZTE_DVTK,2019,17,2020-01-25,11:00,Zalaegerszegi TE FC,Diósgyőri VTK,1,3,A,-2
2019_17_KAPOSVAR_PUSKAS,2019,17,2020-01-25,11:00,Kaposvári Rákóczi FC,Puskás Akadémia FC,1,1,D,0
2019_17_DVSC_UJPEST,2019,17,2020-01-25,13:00,Debreceni VSC,Újpest FC,4,0,H,4
2019_18_KISVARDA_FTC,2019,18,2020-02-01,11:00,Kisvárda FC,Ferencvárosi TC,1,2,A,-1
2019_18_HONVED_MEZOKOVESD,2019,18,2020-02-01,11:00,Kispest–Honvéd FC,Mezőkövesd Zsóry FC,1,2,A,-1
2019_18_DVTK_KAPOSVAR,2019,18,2020-02-01,11:00,Diósgyőri VTK,Kaposvári Rákóczi FC,2,0,H,2
2019_18_PAKS_ZTE,2019,18,2020-02-01,11:00,Paksi FC,Zalaegerszegi TE FC,2,0,H,2
2019_18_PUSKAS_DVSC,2019,18,2020-02-01,11:00,Puskás Akadémia FC,Debreceni VSC,0,0,D,0
2019_18_UJPEST_FEHERVAR,2019,18,2020-02-01,13:30,Újpest FC,Fehérvár FC,0,1,A,-1
2019_19_MEZOKOVESD_UJPEST,2019,19,2020-02-04,14:00,Mezőkövesd Zsóry FC,Újpest FC,2,2,D,0
2019_19_DVSC_FEHERVAR,2019,19,2020-02-05,12:00,Debreceni VSC,Fehérvár FC,1,1,D,0
2019_19_ZTE_KISVARDA,2019,19,2020-02-05,12:00,Zalaegerszegi TE FC,Kisvárda FC,1,1,D,0
2019_19_KAPOSVAR_PAKS,2019,19,2020-02-05,12:00,Kaposvári Rákóczi FC,Paksi FC,0,3,A,-3
2019_19_PUSKAS_DVTK,2019,19,2020-02-05,12:00,Puskás Akadémia FC,Diósgyőri VTK,2,2,D,0
2019_19_FTC_HONVED,2019,19,2020-02-05,13:30,Ferencvárosi TC,Kispest–Honvéd FC,0,0,D,0
2019_20_FEHERVAR_MEZOKOVESD,2019,20,2020-02-08,11:00,Fehérvár FC,Mezőkövesd Zsóry FC,2,1,H,1
2019_20_PAKS_PUSKAS,2019,20,2020-02-08,11:00,Paksi FC,Puskás Akadémia FC,0,2,A,-2
2019_20_KISVARDA_KAPOSVAR,2019,20,2020-02-08,11:00,Kisvárda FC,Kaposvári Rákóczi FC,5,3,H,2
2019_20_HONVED_ZTE,2019,20,2020-02-08,11:00,Kispest–Honvéd FC,Zalaegerszegi TE FC,2,0,H,2
2019_20_DVTK_DVSC,2019,20,2020-02-08,11:00,Diósgyőri VTK,Debreceni VSC,1,2,A,-1
2019_20_UJPEST_FTC,2019,20,2020-05-27,14:00,Újpest FC,Ferencvárosi TC,0,1,A,-1
2019_21_DVSC_MEZOKOVESD,2019,21,2020-02-15,11:00,Debreceni VSC,Mezőkövesd Zsóry FC,1,3,A,-2
2019_21_ZTE_UJPEST,2019,21,2020-02-15,11:00,Zalaegerszegi TE FC,Újpest FC,2,1,H,1
2019_21_KAPOSVAR_HONVED,2019,21,2020-02-15,11:00,Kaposvári Rákóczi FC,Kispest–Honvéd FC,0,1,A,-1
2019_21_PUSKAS_KISVARDA,2019,21,2020-02-15,11:00,Puskás Akadémia FC,Kisvárda FC,3,1,H,2
2019_21_DVTK_PAKS,2019,21,2020-02-15,11:00,Diósgyőri VTK,Paksi FC,2,0,H,2
2019_21_FTC_FEHERVAR,2019,21,2020-02-15,13:30,Ferencvárosi TC,Fehérvár FC,1,0,H,1
2019_22_KISVARDA_DVTK,2019,22,2020-02-22,11:00,Kisvárda FC,Diósgyőri VTK,2,2,D,0
2019_22_HONVED_PUSKAS,2019,22,2020-02-22,11:00,Kispest–Honvéd FC,Puskás Akadémia FC,1,1,D,0
2019_22_KAPOSVAR_UJPEST,2019,22,2020-02-22,11:00,Kaposvári Rákóczi FC,Újpest FC,0,1,A,-1
2019_22_FEHERVAR_ZTE,2019,22,2020-02-22,11:00,Fehérvár FC,Zalaegerszegi TE FC,4,1,H,3
2019_22_PAKS_DVSC,2019,22,2020-02-22,11:00,Paksi FC,Debreceni VSC,4,2,H,2
2019_22_MEZOKOVESD_FTC,2019,22,2020-02-22,13:30,Mezőkövesd Zsóry FC,Ferencvárosi TC,1,6,A,-5
2019_23_MEZOKOVESD_ZTE,2019,23,2020-02-29,11:00,Mezőkövesd Zsóry FC,Zalaegerszegi TE FC,1,2,A,-1
2019_23_FEHERVAR_KAPOSVAR,2019,23,2020-02-29,11:00,Fehérvár FC,Kaposvári Rákóczi FC,3,0,H,3
2019_23_UJPEST_PUSKAS,2019,23,2020-02-29,11:00,Újpest FC,Puskás Akadémia FC,2,3,A,-1
2019_23_HONVED_DVTK,2019,23,2020-02-29,11:00,Kispest–Honvéd FC,Diósgyőri VTK,0,4,A,-4
2019_23_KISVARDA_PAKS,2019,23,2020-02-29,11:00,Kisvárda FC,Paksi FC,2,0,H,2
2019_23_FTC_DVSC,2019,23,2020-02-29,13:30,Ferencvárosi TC,Debreceni VSC,2,0,H,2
2019_24_PAKS_HONVED,2019,24,2020-03-07,11:00,Paksi FC,Kispest–Honvéd FC,0,0,D,0
2019_24_DVTK_UJPEST,2019,24,2020-03-07,11:00,Diósgyőri VTK,Újpest FC,2,1,H,1
2019_24_PUSKAS_FEHERVAR,2019,24,2020-03-07,11:00,Puskás Akadémia FC,Fehérvár FC,1,4,A,-3
2019_24_KAPOSVAR_MEZOKOVESD,2019,24,2020-03-07,11:00,Kaposvári Rákóczi FC,Mezőkövesd Zsóry FC,0,4,A,-4
2019_24_DVSC_KISVARDA,2019,24,2020-03-07,11:00,Debreceni VSC,Kisvárda FC,1,0,H,1
2019_24_ZTE_FTC,2019,24,2020-03-07,13:30,Zalaegerszegi TE FC,Ferencvárosi TC,1,1,D,0
2019_25_FTC_KAPOSVAR,2019,25,2020-03-14,12:00,Ferencvárosi TC,Kaposvári Rákóczi FC,5,0,H,5
2019_25_MEZOKOVESD_PUSKAS,2019,25,2020-03-14,12:00,Mezőkövesd Zsóry FC,Puskás Akadémia FC,0,0,D,0
2019_25_UJPEST_PAKS,2019,25,2020-03-14,12:00,Újpest FC,Paksi FC,1,1,D,0
2019_25_HONVED_KISVARDA,2019,25,2020-03-14,12:00,Kispest–Honvéd FC,Kisvárda FC,1,5,A,-4
2019_25_DVSC_ZTE,2019,25,2020-03-14,12:00,Debreceni VSC,Zalaegerszegi TE FC,0,3,A,-3
2019_25_FEHERVAR_DVTK,2019,25,2020-03-14,14:30,Fehérvár FC,Diósgyőri VTK,1,1,D,0
2019_26_KAPOSVAR_ZTE,2019,26,2020-05-29,14:00,Kaposvári Rákóczi FC,Zalaegerszegi TE FC,0,6,A,-6
2019_26_KISVARDA_UJPEST,2019,26,2020-05-30,10:55,Kisvárda FC,Újpest FC,1,0,H,1
2019_26_DVTK_MEZOKOVESD,2019,26,2020-05-30,13:00,Diósgyőri VTK,Mezőkövesd Zsóry FC,1,0,H,1
2019_26_PAKS_FEHERVAR,2019,26,2020-05-30,15:05,Paksi FC,Fehérvár FC,0,0,D,0
2019_26_HONVED_DVSC,2019,26,2020-05-31,12:55,Kispest–Honvéd FC,Debreceni VSC,3,1,H,2
2019_26_PUSKAS_FTC,2019,26,2020-05-31,15:05,Puskás Akadémia FC,Ferencvárosi TC,1,1,D,0
2019_27_DVSC_KAPOSVAR,2019,27,2020-06-05,14:00,Debreceni VSC,Kaposvári Rákóczi FC,1,1,D,0
2019_27_MEZOKOVESD_PAKS,2019,27,2020-06-06,10:55,Mezőkövesd Zsóry FC,Paksi FC,0,2,A,-2
2019_27_FEHERVAR_KISVARDA,2019,27,2020-06-06,13:00,Fehérvár FC,Kisvárda FC,2,0,H,2
2019_27_UJPEST_HONVED,2019,27,2020-06-06,15:05,Újpest FC,Kispest–Honvéd FC,1,0,H,1
2019_27_ZTE_PUSKAS,2019,27,2020-06-07,12:55,Zalaegerszegi TE FC,Puskás Akadémia FC,2,0,H,2
2019_27_FTC_DVTK,2019,27,2020-06-07,15:05,Ferencvárosi TC,Diósgyőri VTK,3,0,H,3
2019_28_KISVARDA_MEZOKOVESD,2019,28,2020-06-09,10:55,Kisvárda FC,Mezőkövesd Zsóry FC,1,1,D,0
2019_28_UJPEST_DVSC,2019,28,2020-06-09,13:00,Újpest FC,Debreceni VSC,3,1,H,2
2019_28_HONVED_FEHERVAR,2019,28,2020-06-09,15:05,Kispest–Honvéd FC,Fehérvár FC,1,1,D,0
2019_28_DVTK_ZTE,2019,28,2020-06-10,10:55,Diósgyőri VTK,Zalaegerszegi TE FC,1,1,D,0
2019_28_PUSKAS_KAPOSVAR,2019,28,2020-06-10,13:00,Puskás Akadémia FC,Kaposvári Rákóczi FC,2,1,H,1
2019_28_PAKS_FTC,2019,28,2020-06-10,15:05,Paksi FC,Ferencvárosi TC,2,2,D,0
2019_29_MEZOKOVESD_HONVED,2019,29,2020-06-12,14:00,Mezőkövesd Zsóry FC,Kispest–Honvéd FC,1,2,A,-1
2019_29_FTC_KISVARDA,2019,29,2020-06-13,10:55,Ferencvárosi TC,Kisvárda FC,1,0,H,1
2019_29_DVSC_PUSKAS,2019,29,2020-06-13,13:00,Debreceni VSC,Puskás Akadémia FC,2,2,D,0
2019_29_ZTE_PAKS,2019,29,2020-06-13,15:05,Zalaegerszegi TE FC,Paksi FC,3,3,D,0
2019_29_KAPOSVAR_DVTK,2019,29,2020-06-14,13:00,Kaposvári Rákóczi FC,Diósgyőri VTK,3,0,H,3
2019_29_FEHERVAR_UJPEST,2019,29,2020-06-14,15:05,Fehérvár FC,Újpest FC,2,2,D,0
2019_30_KISVARDA_ZTE,2019,30,2020-06-16,13:00,Kisvárda FC,Zalaegerszegi TE FC,0,1,A,-1
2019_30_HONVED_FTC,2019,30,2020-06-16,15:05,Kispest–Honvéd FC,Ferencvárosi TC,0,2,A,-2
2019_30_PAKS_KAPOSVAR,2019,30,2020-06-17,10:55,Paksi FC,Kaposvári Rákóczi FC,3,0,H,3
2019_30_FEHERVAR_DVSC,2019,30,2020-06-17,13:00,Fehérvár FC,Debreceni VSC,1,0,H,1
2019_30_DVTK_PUSKAS,2019,30,2020-06-17,13:00,Diósgyőri VTK,Puskás Akadémia FC,1,2,A,-1
2019_30_UJPEST_MEZOKOVESD,2019,30,2020-06-17,15:05,Újpest FC,Mezőkövesd Zsóry FC,1,1,D,0
2019_31_ZTE_HONVED,2019,31,2020-06-19,14:00,Zalaegerszegi TE FC,Kispest–Honvéd FC,2,0,H,2
2019_31_MEZOKOVESD_FEHERVAR,2019,31,2020-06-20,10:55,Mezőkövesd Zsóry FC,Fehérvár FC,2,1,H,1
2019_31_PUSKAS_PAKS,2019,31,2020-06-20,13:00,Puskás Akadémia FC,Paksi FC,3,1,H,2
2019_31_FTC_UJPEST,2019,31,2020-06-20,15:05,Ferencvárosi TC,Újpest FC,1,0,H,1
2019_31_KAPOSVAR_KISVARDA,2019,31,2020-06-21,13:00,Kaposvári Rákóczi FC,Kisvárda FC,1,2,A,-1
2019_31_DVSC_DVTK,2019,31,2020-06-21,15:05,Debreceni VSC,Diósgyőri VTK,4,0,H,4
2019_32_FEHERVAR_FTC,2019,32,2020-06-23,12:55,Fehérvár FC,Ferencvárosi TC,1,0,H,1
2019_32_UJPEST_ZTE,2019,32,2020-06-23,15:05,Újpest FC,Zalaegerszegi TE FC,2,1,H,1
2019_32_MEZOKOVESD_DVSC,2019,32,2020-06-24,10:55,Mezőkövesd Zsóry FC,Debreceni VSC,0,1,A,-1
2019_32_HONVED_KAPOSVAR,2019,32,2020-06-24,13:00,Kispest–Honvéd FC,Kaposvári Rákóczi FC,4,2,H,2
2019_32_KISVARDA_PUSKAS,2019,32,2020-06-24,13:00,Kisvárda FC,Puskás Akadémia FC,1,1,D,0
2019_32_PAKS_DVTK,2019,32,2020-06-24,15:05,Paksi FC,Diósgyőri VTK,4,2,H,2
2019_33_ZTE_FEHERVAR,2019,33,2020-06-27,09:15,Zalaegerszegi TE FC,Fehérvár FC,1,1,D,0
2019_33_DVTK_KISVARDA,2019,33,2020-06-27,11:30,Diósgyőri VTK,Kisvárda FC,0,2,A,-2
2019_33_UJPEST_KAPOSVAR,2019,33,2020-06-27,11:30,Újpest FC,Kaposvári Rákóczi FC,5,0,H,5
